id	text	creation_time	user_loc
986665983157956609	A cautionary tale and opportunity to learn as #Canada nears legalization #ACMPR #BillC69 #cannabis https://t.co/KftTERAIRQ	Wed Apr 18 18:01:16 +0000 2018	Ottawa, Ontario
986651847375990784	@maggiemreid @rp_browne Rachel can speak more to her methodology but given he’s the prime minister that has promised to legalize weed it makes sense to look at policing under his watch.	Wed Apr 18 17:05:06 +0000 2018	Toronto
986650851321278466	GovNL is approaching legal cannabis as if it was still going to be an illegal substance in the future. Hence the talk of costs associated with legalising on an exercise forced on provinces by federal government or of need for restrictions of all sorts.	Wed Apr 18 17:01:08 +0000 2018	St. John's, NL Canada
986637125931040768	Cannabis conference day 2: Despite a city tax, legalization of cannabis has resulted in a net annual $ loss to the City of Seattle. David Mendoza	Wed Apr 18 16:06:36 +0000 2018	Winnipeg
986613816904466432	Ottawa’s planned cannabis legalization law will expose Canadians to ‘new minefield’ of criminalization: CCLA https://t.co/aFFhBUvvZj	Wed Apr 18 14:33:59 +0000 2018	Toronto, Ontario
986607578045145088	@realDonaldTrump Mr. President, as a savvy business man, federally legalize marijuana to alleviate much suffering people with chronic illness &amp; pain have, help Vets with PTSD. Huge taxes collected will help MAGA, reduce crime, less legal $, jailed prisoners:thinking_face:	Wed Apr 18 14:09:11 +0000 2018	In the 514
986604474431979526	I Went on a Tour of America's Biggest Legal Weed Factory https://t.co/gxREI7Fd7k	Wed Apr 18 13:56:51 +0000 2018	Canada
986573070365114368	Follow @globecontent #martecham this morning for tweets about Marketing of Cannabis Post legalization.	Wed Apr 18 11:52:04 +0000 2018	Toronto
986544138978983936	Great piece by @JodieEmery challenging the government’s narrative on the cannabis bill #billc45: “How is this legalization?” https://t.co/Esu6FDTocb #CannabisAmnesty	Wed Apr 18 09:57:06 +0000 2018	Toronto
986462862733279232	Boehner And @realDonaldTrump And #Cannabis, Oh My! Big Changes Coming To Legal #Marijuana via @forbes #news https://t.co/sHDJG3E2AP	Wed Apr 18 04:34:08 +0000 2018	Vancouver, British Columbia
986392906557571072	Sr. Legislative officer Robert Stephenson says a big thing for city to take into consider is how to detect cannabis use since prov won't have a readily available method when it becomes legal later this year	Tue Apr 17 23:56:09 +0000 2018	Edmonton, Alberta
986320800813744128	@paddygrant09 Strong leadership is important. Respecting provincial jurisdiction is also important. It is no wonder with federal strong-arming around carbon taxes, marijuana legalization, and health care, that everyone is ornery.	Tue Apr 17 19:09:38 +0000 2018	Ottawa, Ontario
986293496536379392	Spending the next 2 days on Municipal Issues in the Legalization of Cannabis #wpgpoli https://t.co/hTHOzcf1De	Tue Apr 17 17:21:08 +0000 2018	Winnipeg
986293245457002497	@fakedansavage And by July 1st pot will be legal in all of Canada. Oh, the horror for the good old US of A:thumbs_up_light_skin_tone:	Tue Apr 17 17:20:08 +0000 2018	Alberta, Canada
986257262934089728	@RealAlexD @bjizzle56 For possession of weed, that is legal in many states. I'd have a way different opinion if it was assault charges or weapons . There BETTER be a bigger back story...	Tue Apr 17 14:57:09 +0000 2018	Good ol Saskabush
986227756554842113	Not perfect by any means, at least the Federal government is approaching nationwide "legalization" Curious to see how @TweedInc, @brokencoastltd and other LP'swill handle med prices and DIN for ins coverage Marijuana Laws in Canada: Province by Province https://t.co/vvp8RQyVwu	Tue Apr 17 12:59:55 +0000 2018	Ontario, Canada
986215669313212416	SENSIBLE ONTARIO POLL SHOWS THAT CANNABIS IS AN ELECTION ISSUE Ontario Cannabis Consumer &amp; Retail Alliance found Ontarians want to legalize cannabis lounges like bars https://t.co/T4w0woKHal	Tue Apr 17 12:11:53 +0000 2018	kensington market, toronto
986213444490706944	Looking forward to my third Senate committee appearance this morning, this time with the Committee on Aboriginal Peoples. Engaging Indigenous peoples is central to our plan to legalize and regulate cannabis. #SenCA #cannabis	Tue Apr 17 12:03:02 +0000 2018	Moncton, NB
986077464014176261	There are more concerning matters such as privatization of reserve lands but instead we focus on legalization of cannabis!!	Tue Apr 17 03:02:42 +0000 2018	Moncton, NB
986045875767001089	"What We Talk About When We Talk About Bud" - my new feature in April's @LinkBCIT is all about the legalization of cannabis - how we got here &amp; where we're going. Give it a read here: https://t.co/sF7n7T8g4z	Tue Apr 17 00:57:11 +0000 2018	Vancouver, BC
985952770632151046	@DebraMessing So glad Obama made marijuana legal with an executive order and pardoned all non violent drug offenders. Oh wait...,	Mon Apr 16 18:47:13 +0000 2018	Sol 3, Milky Way.
985949322998157312	Anyone who's a first time voter please do some research before you vote, we don't need another term of jihadi Justin giving terrorists million dollar settlements and completely embarrassing our country just because he promised young people he would legalize weed https://t.co/VSDQRqGWlD	Mon Apr 16 18:33:31 +0000 2018	Canada
985299924995756032	@CNN Legalize Cannabis and help your Citizens and Soldiers. Take the Tax Revenue to help support Mental Illness and Addiction Recovery so that your Veterans can get the support they deserve. :United_States::Canada::sign_of_the_horns:	Sat Apr 14 23:33:02 +0000 2018	Worldwide 🇺🇸🇳🇱🇨🇦
985271111091916801	10,000 x THIS. Thank you for these words that capture my feeling of dismay about #cannabiz &amp; #legalization unfolding. #cdnpoli #hypocrisy #cannabis https://t.co/DOWpcluMzR	Sat Apr 14 21:38:32 +0000 2018	Toronto, Ontario
985232843470061568	:fire: #Potstocks surge on news @realDonaldTrump favours giving states latitude on legalization :herb:#ACMPR #cannabis #WEEDSTOCKS /via @globeandmail https://t.co/57fpDFptT6	Sat Apr 14 19:06:29 +0000 2018	Vancouver, British Columbia
984967840770899969	FRTWNTY + RNMKR Excited to discuss my passion for cannabis an excitement for what legalization can mean for Canadians :Canada::goat: $FIRE https://t.co/zEJlq8fUr2	Sat Apr 14 01:33:27 +0000 2018	Toronto, Ontario
984930935496953862	This could be a tremendous boon for American farmers....and its coming from Mitch McConnell of all people! https://t.co/BMDHbQhgqw	Fri Apr 13 23:06:48 +0000 2018	Earth
984918312906715136	@ChattyGirlMedia It is brutal I agree. A liquor store we service just had 3 liquor stores within a short walk open nearby. None make money. It will be same way with cannabis. As soon as it is legal u will find a store on every corner.	Fri Apr 13 22:16:39 +0000 2018	Edmonton
984892927229870080	@AlloccaMirella I told them to come over, I thought it was legal pot! :man_facepalming_medium-dark_skin_tone:	Fri Apr 13 20:35:46 +0000 2018	Montreal, Canada
984864585709535232	Jay points out that this whole legalization “thing” is a transformational process Not everybody is going to run out an empty store shelves. Be patient, it will come together. @CannCanForums #CannabisCON @davidhyde2 #cannabisretail #acmpr #cannabis	Fri Apr 13 18:43:09 +0000 2018	Calgary, Alberta
984841790426636288	More Weed Will be Sold in Conservative-like Provinces to Non-Users: Canadian Legalization https://t.co/mQQR8HggzP #canadianlegalization #marijuana #cannabis #canadian #weed #canada	Fri Apr 13 17:12:34 +0000 2018	Halifax, Nova Scotia
984837142542258176	@NickCnf @JDGumby @GordJohnDougald @HfxRegPolice @IBIKEHFX Actually, people "bitched and complained" about unjust marijuana laws and look at where we are: cannibis is available almost everywhere and the country is on the verge of legalization. Don't ignore bad laws. Challenge them.	Fri Apr 13 16:54:06 +0000 2018	Canada
984825116579147776	@mccheese4mayor @DavidFox_Canada @Badenoch1 @fordnation Really, that's all you have. Weed will be legal soon. And all you have is he's a dealer of hash. He hasn't stole anything from me. But you sleep at night knowing your Queen and King are lying to you everytime their mouths move.	Fri Apr 13 16:06:19 +0000 2018	Canada
984641989001011200	How did one of Ontario’s first legal pot stores end up next to a Toronto public school? https://t.co/E9vHInO1aX via @torontostar	Fri Apr 13 03:58:38 +0000 2018	Vancouver. Toronto. Kelowna.
984618191698776064	This is non-sense It’s not the cannabis culture that needs to “learn to be legal” it’s Corporate weed that needs to learn our culture ! They need the OG cannabiz people, way more then we need them. https://t.co/ZdL7XsLc7f	Fri Apr 13 02:24:04 +0000 2018	kensington market, toronto
984601239773110277	How did one of Ontario’s first legal pot stores end up next to a Toronto public school? https://t.co/MlwErpd3gh via @torontostar. Ahhhhhhh. The glory of the marijuana business looking for customers	Fri Apr 13 01:16:43 +0000 2018	Toronto
984551618312990720	Stay tuned folks The great Canadian marijuana circus has just begun. Another Trudeau cock up How did one of Ontario’s first legal pot stores end up next to a Toronto public school? https://t.co/0AaTxAEvdI	Thu Apr 12 21:59:32 +0000 2018	Toronto
984545469022945280	Pot legalization engagement sessions start Saturday https://t.co/Pzj3AKGZpO	Thu Apr 12 21:35:06 +0000 2018	Fort McMurray
984528209180938240	https://t.co/NDhRY2ErSz The @OntLiberal claim they’re better suited to dispense cannabis than the private sector, but only 4 store locations confirmed and one next to a school doesn’t support that claim. #OnPoli #DrugPolicyReform #LetsGrowTogether	Thu Apr 12 20:26:31 +0000 2018	Toronto, Canada
984526358989729792	How did one of Ontario’s first legal pot stores end up next to a Toronto public school? Premier Wynne wants answers https://t.co/SoC3clpT1h via @torontostar	Thu Apr 12 20:19:10 +0000 2018	Toronto
984515489689817088	lolololololololol https://t.co/V8uhWBvFBv	Thu Apr 12 19:35:58 +0000 2018	Vancouver, British Columbia
984484251037876224	Well this is unexpected. I wonder if they'll change their name? Second Blunt, Another Pot, 2nd Toke perhaps? Any other suggestions? #legalization #pot #secondcup https://t.co/MSB1bD3ZbK	Thu Apr 12 17:31:50 +0000 2018	Vancouver, British Columbia
984463531151048705	Curious... any non habitual weed smokers going to partake once it’s legal??	Thu Apr 12 16:09:30 +0000 2018	Canada
984459409198895106	"What do you think about when you hear drug education?" asks Brendan Clements @MT_OISE a document analysis of Ontario HPE curriculum - alcohol use primary concern, time to reexamine drug education with legalization of marijuana @opheacanada @PHECanada https://t.co/THhVWSiPnE	Thu Apr 12 15:53:08 +0000 2018	Toronto, ON. Canada
984443982292836354	Absolutely, the senate needs to honour the credibility of their office by representing Canadians in a responsible thoughtful manner, instead of being lead by partisanship and bias. #c45 #cdnpoli #cannabis #Legalization https://t.co/D6IbrNvmLU	Thu Apr 12 14:51:50 +0000 2018	Surrey, B.C.
984402378903511041	Interesting read about the incoming legalization of cannabis in Ontario. You definitely still feel the history of shaming, especially at the beer store.I don't drink beer myself, but I always feel like I'm doing something wrong as I line up and order. https://t.co/YcUervxq1y	Thu Apr 12 12:06:31 +0000 2018	Tkaronto
984381326236119040	“It could be anything from greenhouses, to packaging facilities – any of that range of things that would be before the retail market.” #ableg #abndp https://t.co/lX1KlasZOP	Thu Apr 12 10:42:51 +0000 2018	I live in Beverly #bevclare
984293383656038402	#CANADA #WICCA #HIDUISM #BUDDHISM #POLYTHEISM #IAMGODDESS #NIRVANA #DINORELIGION #DGISM #NOBIGBANGTHEORY #BAHAI #JUDAISM #CRIPHIT #CRIPTASTIC #BLOODZ #HELLSANGELS RELIOUS RIGHT TO PLANT BASED DRUGS OPIUM WEED SHROOMS AYAHUASCA COCAIN ABSINTHE (WORMWOOD) ALREADY LEGAL BC #WICCA https://t.co/8QrSab2NxC	Thu Apr 12 04:53:24 +0000 2018	MILTON ONTARIO 12269263548
984261948530311168	Could this plaza at Victoria Park &amp; Gerrard be the new home for Toronto’s first legal pot shop? @Ginella_M gets reaction from local residents. @CityNews https://t.co/duNyoQx7Kk	Thu Apr 12 02:48:29 +0000 2018	Toronto, Ontario
984204546644692993	@ScubaForDogs @CynthiaNixon lmfao, I have NEVER been stopped for smoking marijuana. I even took it through the airport and no-one asked for my medical documents (I have a legal prescription). There is no way in fuck someone who is a minority would be given the benefit of the doubt I've always been given.	Wed Apr 11 23:00:24 +0000 2018	Edmonton,AB
984170490662023168	At @tokennaturals, we aim to improve the lifestyle of Canadians through legal #cannabis :Canada: and we're just getting started! Based in Edmonton. https://t.co/omOO5AInWb	Wed Apr 11 20:45:04 +0000 2018	Edmonton, Alberta
984139679296450560	Our Business Panel is underway about Cannabis Legalization at our #BusinessatLunch https://t.co/HFMaWaMatY	Wed Apr 11 18:42:38 +0000 2018	St. Albert, Alberta
984118496001835008	Engaging discussion with students from TD Christian High school on the upcoming legalization of cannabis &amp; national impaired driving prevention week. TY for your insightful questions &amp; comments. Always a pleasure to visit and meet future leaders in all fields. https://t.co/KhJ31eccoJ	Wed Apr 11 17:18:28 +0000 2018	Vaughan, ON
984008824217534475	Cynthia Nixon: I'll Legalize Recreational Pot in New York https://t.co/TunOja3HUz	Wed Apr 11 10:02:40 +0000 2018	Montréal, Québec, Canada
983880016437104640	Click to find out why I cancelled my medical marijuana card: https://t.co/SqF7YMzUvE - - #youtube #CannabisCommunity #weedfeed #legalization #Canadian #SmallYouTuberArmy #smallyoutuber https://t.co/41iC5cYMRi	Wed Apr 11 01:30:50 +0000 2018	Ontario
983839362453573633	Wood Buffalo in Alberta surveying residents in its communities on how the municipality should handle cannabis legalization. Pretty good idea. https://t.co/sn0EeSqQIF	Tue Apr 10 22:49:17 +0000 2018	Halifax, Nova Scotia
983800322148663296	@DonMartinCTV We did multiple surveys and studies on marijuana use and legalization then more on eradicating poverty, then on the glass-ceiling. We do not live up to our own rhetoric but we do love shovelling it on thick. Thanks for bringing up the inauthenticity is Parliament.	Tue Apr 10 20:14:09 +0000 2018	Georgian Bay
983763214025412610	maybe tell the Mayor and council just to save some $$. Get @CiveoCorp to manage the cannabis portfolio. I mean if it’s all about business? Jokes aside I would rather a private corporation manage the legalization in #yeg than our city council. Already painful to watch	Tue Apr 10 17:46:42 +0000 2018	Edmonton
983755000105975808	Toronto campuses are preparing for #Cannabis legalization. The @CSSDP has said that schools should go with a harm reduction approach because zero tolerance policies generally don't work. https://t.co/tNHTIuoujr	Tue Apr 10 17:14:03 +0000 2018	Toronto, Ontario
983738915340210176	@natashariebe Cannabis legalization is important. I think the faster this goes through, the better.	Tue Apr 10 16:10:09 +0000 2018	Edmonton, Alberta
983582353640402945	Days after publishing that blog post, #cannabis activists started calling me to ask if a) it was true, b) could they pay me for a legal opinion. I said that my blog post and the case referred to was my legal opinion, they should do with it as they wish. Hence: dispensaries. https://t.co/b7yJFPU3uz	Tue Apr 10 05:48:01 +0000 2018	Vancouver, British Columbia
983578106840612864	About 15 years ago I laid out a plan for legalization of cannabis while making submissions in a sentencing hearing. The judge repeated my submissions in her decision (sell it in liquor stores, etc.) and suddenly I was a public cannabis advocate. And I never stopped advocating. https://t.co/5MYlDazAgd	Tue Apr 10 05:31:09 +0000 2018	Vancouver, British Columbia
983560559516827648	@CKNW '..once used to produce drugs.' too much #Breakingbad I say. Cannabis nature; it is a freaking plant. If it didn't compete with billion/ trillion-dollar industries, it would not have been pressured to be underground. Stop glamorizing the bust as a victory #Legalize #Decriminalize https://t.co/9yf7p7Pnmk	Tue Apr 10 04:21:25 +0000 2018	Vancouver, British Columbia
983550599911432193	@globepolitics Okay. This is not about money. These anti smoking lobbyists were to get $11 million this year and $15 million next year. It seems inappropriate for a government to be funding for anti tobacco when it's about to legalize marijuana. Also, nobody should be supported for this.	Tue Apr 10 03:41:51 +0000 2018	Toronto, Ontario
983543494676377602	@VICELAND_ca We are the first developed post industrial counrty to legalize weed. The fact we have little in the form of research, awareness and education seems to suggest we are not ready for this and are ill prepared. I guess it’s all about the benjamins.	Tue Apr 10 03:13:37 +0000 2018	Ottawa, Ontario
983502703073443840	@LovesTheJays Pot will be legal!!!!!	Tue Apr 10 00:31:31 +0000 2018	Hamilton ON
1002322982512091136	@TheBeatWithAri Why doesn't trump pardon and release from jail every single person convicted of weed? Especially in the states where it is now legal. That thought would never cross his mind...instead they want more jails, and harsher laws even for marijuana. Jails=big business	Thu May 31 22:56:35 +0000 2018	Ontario, Canada
1002267291407527937	We’re sponsoring The Good Vibes Tour! Mat and Ali will be biking across Canada to celebrate the federal legalization of #cannabis. Follow along their journey and read the full story. https://t.co/uODb6BH4Gy	Thu May 31 19:15:18 +0000 2018	Canada
1002251998064971777	@RebeccaSaah, associate professor &amp; public health-researcher @UCalgary will be answering questions about cannabis legalization &amp; youth. #NWT #YK #Yellowknife #cannabis #publichealth #expert #recreation https://t.co/pq6PF00Fii	Thu May 31 18:14:31 +0000 2018	Lloydminster, AB
1002242880625242113	welcome to Canada where soon pot will be legal and next underage hookers https://t.co/0XiJ85LoC2	Thu May 31 17:38:18 +0000 2018	BC
1002233285534273537	Pleased to join many colleagues and friends at the @mbchambersofcom breakfast with guest speaker @Min_Stefanson, discussing the impending legalization of recreational cannabis. https://t.co/IGkCDixjOf	Thu May 31 17:00:10 +0000 2018	Brandon, Manitoba
1002230870147772416	I was pleased to join several of my colleagues at the Manitoba Chamber of Commerce’s breakfast event to listen to our Minister of Justice, the Honourable @Min_Stefanson speak about how our government is preparing for the federal government’s legalization of cannabis. #mbpoli https://t.co/gN8gnm3S25	Thu May 31 16:50:34 +0000 2018	Shoal Lake, MB
1002218625145569281	#Marijuana is big business in Canada. Nearly five million #Canadians spent $1,200 each on marijuana last year. @StatCan_eng #Legalization is coming, are you ready? #marijuanalegalization #marijuanastats #drugstats #stats #knowthetruth https://t.co/AAMosv6ovl	Thu May 31 16:01:55 +0000 2018	Whitchurch-Stouffville
1002205868669124608	#Canada showing the world how not to legalize weed and fuck the #enviroment #NoKMBailout	Thu May 31 15:11:13 +0000 2018	Vancouver BC
1002129866219716609	#onpoli So DoFo looks &amp; speaks like a 1990s flip chart salesman. This is just too surreal, but not to worry at least cannabis will be legal soon and we will get thru this https://t.co/QexOfyKmhs	Thu May 31 10:09:13 +0000 2018	Cambridge, Ontario
1002028297797025792	Follow @mat_and_ali as they head cross-country to celebrate #cannabis legalization in Canada. #TheGoodVibesTour https://t.co/2uTRUc6NG3	Thu May 31 03:25:37 +0000 2018	Irvine, CA
1001984742731010048	If I have to “comply” it’s not legalization. You haven’t sacrificed to get Canada to this point so your blithe attitude is entirely understandable but so typical of modern cannabis industry players. More middlemen &amp; women lusting after a slice of a pie they did nothing to earn.	Thu May 31 00:32:33 +0000 2018	Toronto, Ontario
1001984493580967936	@melrollingstone @NatashaRaey @goldy042 @JungleStrikeGuy @NICHECanada @jamiesashaw @OCannabiz @BarinderRasode @trinafraser @noabron @emblemcannabis If I have to “comply” it’s not legalization. You haven’t sacrificed to get Canada to this point so your blithe attitude is entirely understandable but so typical of modern cannabis industry players. More middlemen &amp; women lusting after a slice of a pie they did nothing to earn.	Thu May 31 00:31:33 +0000 2018	Toronto, Ontario
1001971032452943876	Hi @nathancullen, as an MP you should already know that there is no law in the Criminal Code that makes smoking cannabis illegal. #C45 makes possession legal but consuming has always been legal #qp	Wed May 30 23:38:04 +0000 2018	Calgary #yyc #yyccentre
1001957764153925632	We had this in the house today yet there is further historic context below. “The Cullen video is worth searching, he was on fire and JT responded well. “Nathan Cullen Mocks Trans Mountain Deal: 'Liberals Do Know It's Not Legal To Smoke Weed Until August, Right?'” https://t.co/qSwMkKKBbm	Wed May 30 22:45:21 +0000 2018	Canada
1001948223861411841	@trinafraser @Scottrades detailed study of the bill 57 completed today, adoption of the Quebec law for the legalization of cannabis next week.	Wed May 30 22:07:26 +0000 2018	Québec
1001895066137313281	"Liberals do know that it's not legal to smoke weed until August, right?" - @nathancullen #QP #LOL #cdnpoli	Wed May 30 18:36:12 +0000 2018	Canada
1001846614649200640	Oregon shows what happens in a free-market: “After the 2017 harvest, average prices for sun-grown cannabis dropped more than 50 percent in months– from $1500 US$ to $700 per pound. $400 per unit, or even less, were not unheard of.” Canada gets Soviet style “legalization” instead.	Wed May 30 15:23:40 +0000 2018	Toronto, Ontario
1001844740235685888	As we get closer to the legalization of cannabis in Canada, the @EthicsInSPORT would like to remind the sport community that cannabis will remain prohibited in sport, no matter its legal status in Canada. Download the Cannabis in Sport educational kit: https://t.co/6PYNYKi27X https://t.co/8zeqrW2Ktc	Wed May 30 15:16:14 +0000 2018	Montreal, Canada
1001838332127653888	Not doing so adds another deficit to his list of accomplishments as PM. This is a missed opportunity to excuse a careening, uncertain cannabis legalization rollout while also salving the wounds of his relationships with FNs and environmentalists. And again, he'd be saving jobs.	Wed May 30 14:50:46 +0000 2018	Montreal/Tiohtià:ke
1001837615853768704	This would also add merit to his recreational cannabis legalization project, which has been haphazardly rolled out &amp; heavily criticized by Indigenous communities, industry, municipalities... a huge range of stakeholders. He could argue the rushed lack of planning was worth it.	Wed May 30 14:47:55 +0000 2018	Montreal/Tiohtià:ke
1001835336161472513	No other prime minister than @JustinTrudeau has been in a position to say he's created an entirely new sector, but legal cannabis will employ thousands. With a $4.5B investment in clean energy he could stop contributing to environmental disaster that threatens his own children.	Wed May 30 14:38:51 +0000 2018	Montreal/Tiohtià:ke
1001833383394234368	Hey Windsor, Ontario! A brand new legal Medical Cannabis Clinic/Education Centre is here! @NatHealthserve opens today #MedicalCannabis #legal #Windsor #Ontario #education #THC #CBD https://t.co/kyDEop7zmp	Wed May 30 14:31:06 +0000 2018	Montreal/Tiohtià:ke
1001833176032047107	A friend pointed out $4.5B would buy 900 wind turbines, employ 40,000, generate 1.6gw power. That's not enough jobs to account for the entire oil patch--but Trudeau's in an historically unique position of creating an industry (legal cannabis) that could employ the rest.	Wed May 30 14:30:16 +0000 2018	Montreal/Tiohtià:ke
1001826766275694593	Justice Minister @Andrew_Parsons1 and Finance Minister Tom Osborne outlined the details of four pieces of legislation related to the legalization of marijuana in NL. https://t.co/sEHYHBUoRT via @vocmnews	Wed May 30 14:04:48 +0000 2018	460 Torbay Rd., St. John's NL
1001811933874524160	They need to legalize pot already and fix the damn roads in SJ	Wed May 30 13:05:52 +0000 2018	Toronto, Ontario
1001709645189263361	@JustinTrudeau Why would you ban home grown marijuana? This whole "legalization" is just to make your buddies rich. People are STILL going to go to jail for a plant.	Wed May 30 06:19:24 +0000 2018	Canada
1001629682066833408	US states with legalized #cannabis saw a 24.8% decrease in overdose deaths. #cdnpoli #legalization :microscope:	Wed May 30 01:01:40 +0000 2018	Calgary, AB
1001582122094809088	Cheeky media panel on everything from the current administration’s chances at re-election to Ont/QC elections to legalization of cannabis with @althiaraj and @danlebla @APEX_GC Symposium. Looking forward to day 2 #apexsymp2018 #GCLeaders https://t.co/6BZKB5xiXJ	Tue May 29 21:52:41 +0000 2018	Ottawa, ON
1001546307498995712	From Facebook, somebody's response to current cannabis legalization strategies: "Canadians wanted legalization. What we're getting instead is a state-corporate takeover of the cannabis market, with new, draconian legislation and enforcement regimes, at an even greater cost to 1/2	Tue May 29 19:30:22 +0000 2018	Fredericton
1001499757209051137	Our presentation done - discussing the legalization of cannabis and repercussions on campus and workplaces #stillhazy #whatsthebuzz https://t.co/ZneeJUZD2v	Tue May 29 16:25:23 +0000 2018	SFU, Vancouver area, BC Canada
1001489302142906369	In case anyone missed it, those industries most concerned about #cannabis #legalization are those that stand to either lose $ or pivot to a new industry. Not a deep secret but often the elephant in the room. https://t.co/bKTltdpjUZ	Tue May 29 15:43:51 +0000 2018	Calgary, Alberta
1001481025543917569	@danspector @C2Montreal @SnoopDogg @SnoopDogg we already gave them 15 years!! Justin said weed will be legal since his campaing in 2015. #finderegimeplq still not ready (and its in less than 2 months).	Tue May 29 15:10:57 +0000 2018	Longueuil, Québec, Canada
1001455320240029696	Indigenizing cannabis: quiet revolution grows as more First Nations embrace legalization https://t.co/ExYrdVeNvB @bofc_canada	Tue May 29 13:28:49 +0000 2018	Canada
1001301272035721216	@Ronald_Raygun_ At least the crazy would most likely keep weed legal. But would probably legalize LSD and E cause everyone would feel sooooo good. Lol.	Tue May 29 03:16:41 +0000 2018	Ontario, Canada
1001289377593442304	So tomorrow I have a my presentation to my law class about the legalization of pot. I have to include the class and force participation... so let’s get stoned and call it education?	Tue May 29 02:29:25 +0000 2018	Ontario, Canada
1001259311648174080	I can’t wait till they legalize pot in August. :red_heart:️:maple_leaf::hugging_face::Canada: #CanadianEh #2018	Tue May 29 00:29:57 +0000 2018	Winnipeg, Manitoba, Canada
1001251968864550912	Huge turnout in Council Chambers for Community Information Committee meeting on cannabis legalization #yql @LethbridgeCity @Spearmac @MarkBoogieman @Hyggen @jeffreycoffman @BelindaCrowson @RyanParker75 @joemauroleth https://t.co/71kbDtRNB3	Tue May 29 00:00:46 +0000 2018	Lethbridge, AB
1001251419825975296	.@SnoopDogg on @rudethepodcast discussing systemic racism in the legal #cannabis #marijuana industry. When asked a question at @C2Montreal about the many young black and indigenous people incarcerated for possession in Canada and the United States: "Let 'em out!" https://t.co/BLOMLxLSdU	Mon May 28 23:58:35 +0000 2018	Montreal, Quebec
1001235550622253056	Free learning event on Cannabis legalization. https://t.co/2b7yIidhPR	Mon May 28 22:55:31 +0000 2018	Stony Plain, Alberta
1001162033755144192	McNeely moves to allow commmunities to organize plebiscites on cannabis sales before legalization. The motion carries with the minister’s agreement.	Mon May 28 18:03:24 +0000 2018	Yellowknife
1001155050306076672	@BettyUngerAB @earl_dreeshen Perhaps reading the article would help. It's because neighbouring states don't have legalization, so there's a smuggling industry. Canada will have legal marijuana across the country, so no smuggling. We deserve more intelligent senators. #cdnpoli	Mon May 28 17:35:39 +0000 2018	Edmonton (Treaty 6 land)
1001150502850056192	Live tweeting clause-by-clause review of #Bill6, the #NWT’s marijuana legalization bill. MLAs currently supporting an amendment to open marijuana to private sales (outside of the territory’s five liquor stores).	Mon May 28 17:17:35 +0000 2018	Yellowknife
1001148150663413760	Testart seconds: “This amendment will mean the liquor commission will not be the only agency that can provide legal cannabis in the territory.”	Mon May 28 17:08:14 +0000 2018	Yellowknife
1001079621243326464	@anbayanyay @themadsloth @Scottyos The only truth in this one is that Doug Ford sold weed in high school :thinking_face:, but compared to Trudeau’s Liberals who in a few weeks will become weed pushers en mas, the insanity of this attack is sad! NDP would legalize cocaine, LSD, Meth:eyes: #vote Ford.	Mon May 28 12:35:55 +0000 2018	Canada
1001073677553713152	Dunno which debate @reicurran was watching... or maybe pot became legal and I didn’t notice? Then again, she did work for Harper... @fordnation #notcompetent https://t.co/AU8CvNvcab	Mon May 28 12:12:18 +0000 2018	iPhone: 45.401390,-75.733795
1000900612081438720	Dispension co-founders sit down with @Civilized_Life to talk about legalization, rural cannabis access, and the upcoming World Cannabis Congress in June! https://t.co/bYU2glu48M	Mon May 28 00:44:36 +0000 2018	Halifax, Nova Scotia
1000896651291078657	Neighbour left a pot of unlabelled seedlings in our free space. No clue what I am growing right now but it looks legal so far :upside-down_face: #gardening https://t.co/w0rKvxKGKY	Mon May 28 00:28:52 +0000 2018	New Westminster, BC, Canada
1000869998812893184	i made seeds before fleas in my leg from a cats worm and a spider made the cannabis seed your smoking why legal	Sun May 27 22:42:57 +0000 2018	Truro, Nova Scotia
1000837308042575873	im so mad why is justin trudeau legalizing marijuana???? Like a lot of people who have cancer needs traitement with vitamin C and it isnt legal in Quebec like??? And the law that says new car driving cant drive when its 00:00 to 5am like u want people to smoke but what if we have	Sun May 27 20:33:03 +0000 2018	Canada
1000758870669541378	@calgarysun Im calling #fakenews here. Hey Doc Idiot Trudeau is making weed legal July 1 deal with it.	Sun May 27 15:21:22 +0000 2018	Calgary, Alberta
1000757079710359552	Also seems hypocritical that so many people can be in jail for pot offences but the liberals can run a campaign on legalization ~4 Ont stores (more pizza parties &amp; longer recess)	Sun May 27 15:14:15 +0000 2018	Ontario, Canadae
1000723971007041537	600,000 Canadians have criminal records because of a conviction for simple possession of marijuana – it is time to expunge these convictions from their records. #marijuana https://t.co/fttvGezexr	Sun May 27 13:02:41 +0000 2018	Ottawa
1000569788408713216	@fscarfe @fordnation Bhahaha, aren’t they the very braindeads legalizing weed? And the NDP willing to legalize cocaine? Since when is smoke good for the lungs, and coke good for the brain? What total condescending shit!! #Liberalsfools	Sun May 27 02:50:01 +0000 2018	Canada
1000507015649746946	@PCPappy @TPS43Div @tpsmatters @CedarbraeCops1 @timothydasilva4 @TPSSSgtFlanders @TorontoPolice Hope these are out of business when cannabis is legal. Get the guns on the street!	Sat May 26 22:40:35 +0000 2018	Canada
